photo,date,gender,v_labels,n_labels,hashtags,brands,top_color,top_category,top_pattern,bottom_color,bottom_category,bottom_pattern,top_url,bottom_url
20170324111613775_500.jpg,2017/3/24,M,"Solid, Orange, Brown, Blue, Shirt, Jacket, Jeans, Shoes","Shirt, Coat, Jeans, Shoes","ジーンズ,  ストライプ,  オレンジ,  春,  春コーデ,  30代",CALL&RESPONSE,,,,,,,,
20190319170719957_500.jpg,2019/3/19,F,"Solid, Black, White, Sweatshirt, Dress, Sneakers","Black, White, T-Shirt, Dress","キャミワンピ,  ロゴT,  ロンT,  ジャンパースカート,  レイヤードスタイル,  春コーデ,  シンプル,  コンバース,  モノトーン,  WEB限定",ViS,,,,,,,,
20180329144332339_500.jpg,2018/3/29,F,"Solid, Black, White, Green, Top, Jacket, Skirt, Pumps, Bag","Black, White, Green, T-Shirt, Jacket, Skirt, Bag","MA-1,  INGNI,  大人カジュアル,  リバーシブル,  ootd,  春コーデ,  甘辛mix,  レーストップス,  トレンチスカート,  ミディ丈スカート",INGNI,,,,,,,,
20170802215719833_500.jpg,2017/8/2,F,"Solid, White, Pink, Top, Pants, Sneakers, Bag","White, Pink, Red, T-Shirt, Pants, Sneakers","pink,  fuchsia,  white,  Wide leg pants,  white shoes",NIKE,,,,,,,,
20190319140132357_500.jpg,2019/3/19,M,"Solid, Black, White, Beige, Blue, Shirt, Coat, Pants, Sneakers","Black, White, Beige, T-Shirt, Jacket, Coat, Pants, Stockings, Sneakers","コーチジャケット,  トレンチコート,  ブラックデニム,  ブラックコーデ,  海,  ビッグシルエット,  黒スキニー,  ソックス,  きれいめカジュアル,  春","adidas Originals, United Athle, ROTOL, whideout., kolor, SOCIAL WEAR",,,,,,,,
20180724131619852_500.jpg,2018/7/24,F,"Solid, Black, White, Blue, Cardigan, Dress, Sandals","Green, Blue, Cardigan, Dress","シンプル,  楽チンコーデ,  大人カジュアル,  ゆるコーデ,  マキシ丈ワンピース,  カーディガン,  グリーン,  カジュアル,  12Twelve Agenda,  低身長",12Twelve Agenda,,,,,,,,
20170330192858940_500.jpg,2017/3/30,F,"Striped, Brown, Blue, Yellow, T-Shirt, Vest, Jeans, Shoes, Bag","Beige, Brown, Blue, Yellow, Top, Jacket, Jeans, Shoes, Bag","ootd,  outfit,  denim,  casual,  streetstyle,  vintage,  UNIQLO,  daily look","VINTAGE, CASIO, UNIQLO",,,,,,,,
20180331151342716_500.jpg,2018/3/31,F,"Solid, Black, Beige, Blue, Yellow, T-Shirt, Coat, Pants, Pumps, Bag","Blue, T-Shirt","休日スタイル,  はるコーデ,  お洒落さんとつながりたい,  nergy,  ナージー(NERGY),  オトナカジュアル,  トレンチコート,  nike,  Tシャツ×デニム,  Tシャツ",NIKE,,,,,,,,
20170728133429826_500.jpg,2017/8/5,F,"Striped, Black, Red, Blue, Dress, Jeans, Sandals, Bag","Black, Red, Dress, Sandals","ワンピース,  シンプル,  ストライプ,  大人カジュアル,  休日スタイル,  SLOBE IENA",SLOBE IENA,,,,,,,,
20190720172349252_500.jpg,2019/7/20,F,"Plaid, White, Red, Brown, Blue, Top, Skirt, Pumps, Bag","Red, Blue, Skirt, Pumps","シンプル,  ラクチンコーデ,  オトナカジュアル,  きれいめカジュアル,  オトナガーリー,  シルバーアクセサリー,  デート","URBAN RESEARCH ROSSO WOMEN, repetto",,,,,,,,
20170324173621109_500.jpg,2017/3/26,M,"Solid, Black, White, Pink, Top, Pants, Sneakers","Black, White, Pink, Sweatshirt, Pants, Sneakers","スウェット,  スニーカー,  コンバース,  ピンク,  SENSEOFPLACE,  オールスター,  パイピング,  センスオブプレイス,  ラインパンツ,  ピグメント","SENSE OF PLACE by URBAN RESEARCH, CONVERSE",,,,,,,,
20190319111338453_500.jpg,2019/3/19,F,"Floral, White, Pink, Brown, T-Shirt, Skirt, Sandals","White, Pink, Skirt, Sandals","ロゴT,  ピンク,  フリル,  春コーデ,  カジュアルコーデ,  コットンレース,  白×ピンク,  ヘムスカート",DEICY,,,,,,,,
20190322140628654_500.jpg,2019/3/24,F,"Floral, Black, White, Top, Skirt, Pumps, Bag","Black, Beige, Shirt, Pants","dholic,  大人カジュアル,  fashion,  プチプラ,  春コーデ,  プチプラコーデ,  coordinate,  花柄ブラウス,  上品コーデ",DHOLIC,,,,,,,,
20180723225156281_500.jpg,2018/7/23,F,"Striped, Black, White, Green, T-Shirt, Jumpsuit, Sandals, Bag","Black, Jumpsuit","サロペット,  ママコーデ,  ローリーズファーム(LOWRYS FARM),  リネン,  麻,  オトナカジュアル",LOWRYS FARM,,,,,,,,
20180727151108750_500.jpg,2018/7/27,F,"Plaid, Black, White, Blue, Purple, Top, Dress, Sneakers","Blue, Purple, Skirt, Sneakers",nan,"UNIQLO, VANS, adidas",,,,,,,,
20180724145647413_500.jpg,2018/7/24,F,"Solid, Gray, Blue, Dress, Sandals","Gray, White, Blue, Shirt, Skirt, Shoes","キレイめ,  ブルー,  大人コーデ,  サテン,  ワントーンコーデ,  GU,  ロングスカート,  低身長,  お洒落さんとつながりたい,  リゾートスタイル","PARIS KID'S, GU",,,,,,,,
20190319075806767_500.jpg,2019/3/19,F,"Floral, Black, Beige, Brown, Top, Pants, Pumps","Black, Pants","Sawa a la mode,  サワアラモード,  大人カジュアル,  オトナカジュアル,  大人コーデ,  オトナ女子,  きれいめカジュアル,  春コーデ,  刺繍,  ワイドパンツ",Sawa a la mode,,,,,,,,
20180727170916528_500.jpg,2018/7/30,M,"Striped, Black, Gray, White, Beige, Blue, T-Shirt, Pants, Sandals, Bag","Gray, White, T-Shirt, Pants, Bag","トートバッグ,  カジュアル,  ボーダー,  ショートパンツ,  スポーツミックス,  サンダル,  ショーツ,  夏コーデ,  スポーツサンダル,  teva","ONITSUKA TIGER, nano・universe, niko and...",,,,,,,,
20180524012617230_500.jpg,2018/4/3,F,"Solid, White, Blue, Top, Jumpsuit","White, Brown, Blue, Shirt, Jumpsuit","春コーデ,  お花見,  デニム,  ブラウス,  ラフ","Johnbull Private labo, KNOT, coen",,,,,,,,
20181019232450967_500.jpg,2018/10/19,M,"Solid, Black, Pink, Blue, T-Shirt, Pants, Sneakers","Pink, Red, Blue, T-Shirt, Pants, Sneakers",江の島,"G-SHOCK, VANS, no brand, XLARGE",,,,,,,,
20180101111258525_500.jpg,2018/1/1,F,"Plaid, White, Beige, Red, Brown, Blue, Kimono_Yukata","White, Beige, Red, Blue, Kimono_Yukata","着物,  豆千代モダン,  あけましておめでとうございます！,  今年もよろしくお願いします,  お正月,  和装,  新年,  チェック,  新年一発目,  SOU・SOU","SOU･SOU, no brand",,,,,,,,
20191102004318863_500.jpg,2019/11/2,M,"Floral, Black, White, Orange, Blue, Top, Shirt, Jacket, Pants, Sneakers","Black, Beige, Blue, Shirt, Pants, Shoes","やっぱりストリートが好き,  宇宙兄弟,  お洒落さんとつながりたい,  秋コーデ,  オーバーサイズ,  ワイドパンツ,  ビッグシャツ,  URBAN RESEARCH,  ゆるコーデ,  柄シャツ","WORK NOT WORK URBAN RESEARCH, URBAN RESEARCH, LENO",,,,,,,,
20190323204802444_500.jpg,2019/3/23,F,"Solid, Black, Orange, Red, Purple, T-Shirt, Pants, Boots, Scarf, Bag","White, Yellow, Shirt, Pants","UNIQLO,  プリーツパンツ,  プチプラ,  上下UNIQLO,  春コーデ,  ベージュコーデ,  白シャツ,  スカーフ,  スカーフスタイル",ユニクロ,,,,,,,,
20180728080843413_500.jpg,2018/7/28,F,"Solid, Black, Brown, Blue, Top, Skirt, Sandals, Bag","Black, Green, Brown, T-Shirt, Skirt, Sandals, Bag","きれいめカジュアル,  シンプル,  スカート,  ナロースカート,  グリーン,  RIVEDROITE,  サンダル,  イヤリング,  秋先取りコーデ","VIOLAd'ORO, RIVE DROITE",,,,,,,,
20180329204447487_500.jpg,2018/3/29,F,"Floral, White, Orange, Pink, Red, Kimono_Yukata",White,"girl,  着物,  spring,  桜,  着物レンタル,  小倉城",nan,,,,,,,,
20190107175840376_500.jpg,2019/1/7,M,"Plaid, Black, Gray, Green, Blue, Sweatshirt, Jacket, Pants, Shoes, Bag","Gray, White, Green, Blue, Top, Jacket, Pants, Shoes, Bag","シンプルコーデ,  おしゃれさんと繋がりたい,  きれいめカジュアル,  ローファー,  グレンチェック,  ダウンジャケット,  シンプル,  キレイめ,  休日スタイル,  オトナカジュアル","EDIFICE, BRIEFING, MEN'S MELROSE, theory, TATRAS, KANEKO OPTICAL",,,,,,,,
20171229111456643_500.jpg,2018/1/3,F,"Floral, Black, Blue, Dress, Stockings, Shoes, Bag","Blue, Dress","ワンピース,  シンプル,  ブルー,  ネイビー,  ローファー,  冬コーデ,  デート,  ガーリー,  レトロ,  きれいめカジュアル",Hamble by Par Avion,,,,,,,,
20180111073835914_500.jpg,2017/12/28,F,"Floral, Black, Beige, Brown, Dress, Pumps, Bag","Black, Yellow, Dress, Bag","ワンピース,  チビーズ✳︎,  花柄,  チビコーデ",Ranan,,,,,,,,
20171227145758956_500.jpg,2017/12/29,F,"Floral, Black, Brown, Yellow, Top, Pants, Pumps, Bag","Black, Yellow, Top, Pants","ニット,  カジュアル,  レオパード,  イエロー,  スキニー,  冬コーデ,  大人カジュアル,  冬,  低身長,  黒スキニー","HARE, AMERI",,,,,,,,
20180331191520644_500.jpg,2018/3/31,F,"Spotted, Black, White, Brown, Jacket, Dress, Stockings, Sneakers, Bag","White, Blue, Jacket, Dress, Pants, Sneakers, Bag",nan,"merry jenny, THEATRE PRODUCTS, Ray BEAMS, CONVERSE",,,,,,,,
20190102225855997_500.jpg,2019/1/2,F,"Plaid, Gray, White, Brown, Dress, Stockings, Sneakers, Scarf","White, Brown, Dress, Sneakers, Scarf","冬,  大人カジュアル,  シンプル,  休日スタイル,  ニットワンピース,  ストール,  コンバース,  低身長,  Koehouse自由が丘,  KOE","koe, CONVERSE",,,,,,,,
20190725173107677_500.jpg,2019/7/25,M,"Striped, Black, Purple, Top, Shirt, Pants, Sneakers","Black, Green, Purple, T-Shirt, Shirt, Pants, Sandals","カジュアルコーデ,  ラフ,  セットアップ,  ゼブラ柄,  アニマル,  夏コーデ,  ショートパンツ,  パステルカラー","BEAUTY&YOUTH UNITED ARROWS, BEAMS, GLOBAL WORK, SUB-AGE",,,,,,,,
20190321143943759_500.jpg,2019/3/21,M,"Solid, Black, White, Beige, Red, Blue, Sweatshirt, Jacket, Jeans, Sneakers","Beige, Red, Blue, Jacket, Jeans, Sneakers","今日のコーデ,  お洒落さんとつながりたい,  いいね、save、フォローお願いします�,  大人コーデ,  ノースフェイス,  THE NORTH FACE,  VANS,  シンプルコーデ,  いいね返し,  フォロバ100％","THE NORTH FACE, VANS, G-STAR RAW",,,,,,,,
20190723103308114_500.jpg,2019/7/23,F,"Solid, Black, Beige, Top, Vest, Pants, Sandals","Black, Beige, T-Shirt, Vest, Pants, Sandals","ユニクロ,  プチプラ,  オトナカジュアル,  ゆるコーデ,  ラクチンコーデ,  ベスト","ユニクロ, SENSE OF PLACE by URBAN RESEARCH, Teva",,,,,,,,
20190103122501372_500.jpg,2019/1/3,M,"Solid, Black, Gray, Beige, Kimono_Yukata, Shoes","White, Brown, Kimono_Yukata","冬,  シンプル,  休日スタイル,  お洒落さんとつながりたい,  オトナカジュアル,  黒,  ラフ,  シンプルコーデ,  着物,  お正月",nan,,,,,,,,
20170324225939908_500.jpg,2017/3/24,M,"Solid, Gray, Beige, Brown, Blue, Jacket, Pants, Boots","Blue, Yellow, Jacket, Pants, Shoes",古着,"Levi's, Hurley, RED WING, SURPLUS",,,,,,,,
20170324105828733_500.jpg,2017/3/27,F,"Solid, Black, Gray, White, Blazer, Dress, Pumps, Bag","Gray, Blazer","ワンピース,  パンプス,  シンプル,  テーラードジャケット,  キレイめ,  春コーデ,  オフィススタイル,  グレー×ネイビー,  オトナ女子",green label relaxing,,,,,,,,
20181019110312538_500.jpg,2018/10/19,F,"Plaid, Gray, White, Blue, Shirt, Jeans, Sneakers, Bag","Black, Blue, Shirt, Jeans","SPIGA,  スピーガ,  カジュアルコーデ,  チェックシャツ,  スキニーデニム,  パンツスタイル,  シンプルコーデ",SPIGA,,,,,,,,
20171229130347973_500.jpg,2017/12/29,M,"Solid, Black, Gray, Red, Blazer, Sweatshirt, Pants, Shoes","Black, Gray, Blue, Blazer, Sweatshirt, Pants, Shoes","セットアップ,  グレンチェック,  グレンチェック柄パンツ,  グレンチェックジャケット,  プリントスウェット,  スウェット,  刺繍,  古着,  vintage",KLEMAN,,,,,,,,
20180102154133957_500.jpg,2018/1/2,F,"Floral, Gray, White, Red, Blue, Kimono_Yukata, Sandals","White, Kimono_Yukata","着物,  レンタル着物,  花柄,  着物女子,  低身長,  京都,  京都旅行,  シンプル,  女子会,  祇園",nan,,,,,,,,
20180722220345905_500.jpg,2018/7/22,F,"Floral, Black, White, Brown, Blue, Top, Jeans, Sandals, Bag","Blue, Yellow, Top, Jeans, Bag","花柄,  ビスチェ,  デニム,  クリアバック",Kastane,,,,,,,,
20191103003607164_500.jpg,2019/11/3,F,"Solid, White, Pink, Brown, Blue, T-Shirt, Pants, Sneakers, Bag","White, Blue, Sneakers, Bag","summer,  girl,  STYLE,  outfit,  WEGO,  WEARBOOKエントリー,  LONGCHAMP,  white,  coordinate","FILA, LONGCHAMP",,,,,,,,
20171009031919928_500.jpg,2017/8/2,F,"Solid, Gray, White, Beige, Blue, Top, Coat, Jeans, Shoes, Scarf","White, Beige, Blue, T-Shirt, Coat, Jeans, Sneakers, Scarf, Bag","大人カジュアル,  冬コーデ,  冬,  トレンチコート,  トレンチコート×デニム","Cookie Chocolate, Ron Herman, LOWRYS FARM, GU, SENSE OF PLACE by URBAN RESEARCH",,,,,,,,
20180329160949523_500.jpg,2018/3/29,M,"Solid, White, Blue, Top, Sweatshirt, Jeans, Sneakers","Black, White, Blue, T-Shirt, Sweatshirt, Jeans, Sneakers","モックネック,  Jerzees,  スウェット,  ワイドデニム,  ロールアップ,  コンバース","ユニクロ, Wrangler, JERZEES, CONVERSE",,,,,,,,
20190322160032970_500.jpg,2019/3/22,M,"Solid, White, Brown, Sweatshirt, Pants, Shoes, Bag","White, Brown, Sweatshirt, Pants, Shoes, Bag","ゆるコーデ,  ワイドパンツ,  ブラウン,  スウェット,  ヒザデルパンツ,  harvesty,  トートバッグ,  ワントーンコーデ,  オーバーサイズ,  春コーデ","HARUSAKU, beautiful people, EMMA CLOTHES, NAOT, HARVESTY",,,,,,,,
20180728214946540_500.jpg,2018/7/28,F,"Solid, Black, Beige, Brown, Dress, Pants, Sandals, Bag","Black, Beige, Brown, Dress, Pants, Sandals","オトナカジュアル,  シャツワンピ,  ブラウン,  ベレー帽,  リブレギンス,  ジュートサンダル,  カジュアルコーデ,  オトナ女子,  シンプル,  楽チンコーデ","URBAN RESEARCH DOORS, menue, le.coeur blanc, 靴下屋",,,,,,,,
20190725083122562_500.jpg,2019/7/25,M,"Floral, Black, White, Beige, Green, Blue, Yellow, T-Shirt, Vest, Pants, Sandals, Bag","Black, White, Beige, Pants, Sandals, Bag","夏,  夏コーデ,  なつこーで,  カンカン帽,  ベスト","LOVELESS, CA4LA, JOJO, MHL.",,,,,,,,
20190320104120999_500.jpg,2019/3/20,F,"Solid, White, Beige, Red, Blue, Dress, Jeans, Pumps","Beige, Red, Blue, Dress, Jeans, Pumps","ワンピース,  ベージュ,  デニム,  シンプル,  カジュアル,  大人カジュアル,  ラクチンコーデ,  ゆるコーデ,  158cm,  earth music&ecology","earth music&ecology, ORiental TRaffic",,,,,,,,
20170324114021031_500.jpg,2017/3/25,F,"Solid, Black, White, Orange, Red, Top, Dress, Sneakers, Bag","Black, Orange, T-Shirt, Dress, Bag","ワンピース,  大人カジュアル,  コンバース オールスター,  ポシェット,  春夏コーデ,  黒×赤,  キャミワンピ,  オトナカジュアル,  リブT","NIKE NSW, URBAN RESEARCH Sonny Label, JEANASIS",,,,,,,,
20180727145708602_500.jpg,2018/7/29,F,"Floral, Black, White, Beige, Dress, Pumps, Bag","Pink, Dress","ワンピース,  パーティー,  レース,  パーティースタイル,  フォーマル,  結婚式,  ドレス,  結婚式二次会スタイル,  お呼ばれスタイル,  結婚式 ワンピース",URBAN RESEARCH ROSSO WOMEN,,,,,,,,
20190320060110361_500.jpg,2019/3/20,M,"Plaid, Black, White, Beige, Green, Shirt, Jacket, Pants, Shoes, Bag","Black, White, Beige, Brown, Shirt, Jacket, Pants, Shoes, Bag","リングジップ,  コーデュロイブルゾン,  春アウター,  リドム,  LIDnM,  ユニクロユー,  ユニクロシャツ,  ユニクロコーデ,  ユニクロパンツ,  トートバッグ","ユニクロ, LIDnM, Dr.Martens, MHL.",,,,,,,,
20170328114339233_500.jpg,2017/3/30,M,"Solid, Black, Gray, Beige, Brown, Blue, Top, Coat, Jeans, Shoes","Pink, Coat",nan,STUDIOUS,,,,,,,,
20170803164057433_500.jpg,2017/8/4,F,"Solid, Black, Gray, White, Pink, Yellow, Top, Dress, Sneakers, Bag","Black, Pink, T-Shirt, Dress, Bag","古着,  ワンピース,  ヘアバンド,  チュール,  キャミワンピ,  サコッシュ,  チュールワンピ","merlot, LOWRYS FARM",,,,,,,,
20181018180256545_500.jpg,2018/10/18,M,"Solid, Gray, White, Blue, Sweatshirt, Jeans, Sneakers","Gray, Green, Blue, Sweatshirt, Jeans, Sneakers","J.CREW,  wallace & barnes,  adidas originals,  adidas,  gazelle,  ADIDAS GAZELLE,  ootd,  streetstyle,  streetfashion,  menswear","adidas originals, WALLACE&BARNES, J.CREW",,,,,,,,
20190721131441201_500.jpg,2019/7/20,M,"Solid, Black, Gray, White, Brown, T-Shirt, Pants, Sandals, Bag","Black, Gray, White, Brown, Top, T-Shirt, Pants, Sandals, Bag","シンプル,  カジュアル,  スポーツミックス,  クロップドパンツ,  ブラウン,  レイヤードスタイル,  カジュアルコーデ,  サンダル,  サンダルに靴下,  スポーツサンダル","Reebok, Johnbull Private labo, MONO-MART, KANGOL, Calvin Klein, Oribagu",,,,,,,,
20180329182127059_500.jpg,2018/3/29,F,"Solid, Black, White, Brown, Purple, Shirt, Coat, Pants, Pumps","Black, Beige, Orange, Blue, Shirt, Coat, Pants, Pumps","コート,  アウター,  パンプス,  トレンチコート,  ストライプ,  ストライプシャツ,  リネン,  春アウター,  パンツスタイル,  ROPE",ROPE',,,,,,,,
20181020111439104_500.jpg,2018/10/20,M,"Solid, Black, White, Green, T-Shirt, Pants, Sneakers","Black, Top, Pants, Sneakers","秋コーデ,  reebok,  ZARA,  American Eagle,  Diesel","DIESEL, American Eagle, ZARA, Reebok",,,,,,,,
20170324104504152_500.jpg,2017/3/24,M,"Solid, White, Green, Blue, Sweatshirt, Pants, Sneakers","Beige, Red, Green, Brown, Blue, Sweatshirt, Pants, Sneakers","シンプル,  オトナカジュアル,  春,  オールドスクール,  ベイカーパンツ,  ライダース,  コンバース,  ゴローズ,  チャンピオン,  花粉症","goro's, GUNG HO, HTC, Champion, Akashic Tree",,,,,,,,
20190727201945159_500.jpg,2019/7/27,F,"Solid, White, Orange, Top, Pants, Shoes, Bag","White, Beige, Orange, Shirt, Jeans, Sandals, Bag","神戸レタス,  KOBE LETTUCE,  GU,  ハイウエストストレートジーンズ,  ウォッシャブルTブラウス","KOBE LETTUCE, GU",,,,,,,,
